incident_key,occur_date,occur_time,boro,loc_of_occur_desc,precinct,perp_age_group,perp_sex,vic_age_group,vic_sex
140452154,01/06/2015,22:05:00,QUEENS,,106,18-24,M,18-24,M
140452042,01/06/2015,18:23:00,QUEENS,,115,,,18-24,M
140452154,01/06/2015,22:05:00,QUEENS,,106,25-44,M,18-24,M
140435607,01/05/2015,15:12:00,BROOKLYN,,67,,,<18,M
140435609,01/05/2015,17:08:00,BROOKLYN,,77,<18,M,<18,M
140435766,01/05/2015,22:32:00,BRONX,,46,18-24,M,25-44,M
140435766,01/05/2015,22:32:00,BRONX,,46,25-44,M,25-44,M
140435766,01/05/2015,22:32:00,BRONX,,46,18-24,M,25-44,M
140435608,01/05/2015,16:58:00,BROOKLYN,,83,18-24,M,25-44,M
140435766,01/05/2015,22:32:00,BRONX,,46,25-44,M,25-44,M
140424108,01/04/2015,15:00:00,MANHATTAN,,17,25-44,M,65+,M
140424110,01/03/2015,23:41:00,BROOKLYN,,60,18-24,M,18-24,M
140424174,01/03/2015,19:38:00,BROOKLYN,,75,,,18-24,M
140397850,01/02/2015,04:10:00,BROOKLYN,,63,18-24,M,25-44,M
140407288,01/02/2015,17:25:00,QUEENS,,103,,,25-44,M
140407289,01/02/2015,22:37:00,BROOKLYN,,81,18-24,M,18-24,M
140399734,01/02/2015,14:49:00,BRONX,,46,,,25-44,M
140398530,01/02/2015,11:15:00,QUEENS,,101,25-44,M,25-44,M
140398208,01/02/2015,02:33:00,QUEENS,,107,25-44,M,25-44,M
140396316,01/01/2015,01:30:00,STATEN ISLAND,,123,25-44,M,25-44,M
140396316,01/01/2015,01:30:00,STATEN ISLAND,,123,25-44,M,25-44,M
140396353,01/01/2015,02:51:00,BRONX,,40,18-24,M,25-44,M
140381294,12/31/2014,23:20:00,BRONX,,49,,,<18,M
140380418,12/31/2014,17:00:00,BRONX,,44,,,18-24,M
140381071,12/31/2014,20:16:00,BROOKLYN,,77,,,25-44,M
140363003,12/30/2014,04:45:00,BROOKLYN,,67,,,25-44,M
140360450,12/30/2014,06:35:00,BROOKLYN,,81,,,25-44,M
140369590,12/30/2014,20:05:00,BROOKLYN,,81,,,25-44,M
140360022,12/30/2014,04:08:00,BROOKLYN,,83,,,25-44,M
140351125,12/29/2014,17:55:00,BROOKLYN,,75,18-24,M,18-24,M
140351125,12/29/2014,17:55:00,BROOKLYN,,75,18-24,M,18-24,M
140343087,12/29/2014,00:20:00,QUEENS,,101,18-24,M,18-24,M
140351125,12/29/2014,17:55:00,BROOKLYN,,75,<18,M,18-24,M
140351125,12/29/2014,17:55:00,BROOKLYN,,75,<18,M,18-24,M
140340395,12/28/2014,23:36:00,BROOKLYN,,79,,,18-24,M
140340336,12/28/2014,19:10:00,MANHATTAN,,5,18-24,M,25-44,M
140336765,12/28/2014,16:40:00,BROOKLYN,,81,<18,M,65+,M
140340506,12/28/2014,05:03:00,BROOKLYN,,84,,,18-24,M
140336765,12/28/2014,16:40:00,BROOKLYN,,81,18-24,M,65+,M
140340394,12/28/2014,22:19:00,BRONX,,44,,,18-24,M
140340393,12/28/2014,19:53:00,BROOKLYN,,84,,,18-24,M
140340336,12/28/2014,19:10:00,MANHATTAN,,5,25-44,M,25-44,M
140334694,12/28/2014,13:35:00,BROOKLYN,,75,18-24,M,45-64,M
140329778,12/27/2014,16:20:00,QUEENS,,113,25-44,M,25-44,M
140329777,12/27/2014,05:45:00,BRONX,,50,,,25-44,M
140335018,12/27/2014,22:15:00,BROOKLYN,,77,,,18-24,M
140329779,12/27/2014,01:55:00,BRONX,,40,18-24,M,18-24,M
140329919,12/27/2014,00:07:00,BRONX,,44,,,25-44,M
140335019,12/26/2014,03:20:00,STATEN ISLAND,,120,,,18-24,M
140329920,12/26/2014,16:30:00,BROOKLYN,,84,,,45-64,M
140318410,12/25/2014,14:34:00,QUEENS,,102,25-44,M,18-24,M
140318475,12/25/2014,08:00:00,QUEENS,,113,,,18-24,M
140318410,12/25/2014,14:34:00,QUEENS,,102,18-24,M,18-24,M
140318437,12/25/2014,15:30:00,BRONX,,46,18-24,M,18-24,M
140318437,12/25/2014,15:30:00,BRONX,,46,18-24,M,18-24,M
140318476,12/25/2014,01:06:00,BROOKLYN,,69,,,18-24,M
140340267,12/24/2014,16:30:00,MANHATTAN,,32,25-44,M,18-24,M
140302380,12/23/2014,19:00:00,BROOKLYN,,66,18-24,M,45-64,M
140302381,12/23/2014,18:00:00,BRONX,,46,,,25-44,M
140302379,12/23/2014,20:27:00,BRONX,,47,18-24,M,18-24,M
140302380,12/23/2014,19:00:00,BROOKLYN,,66,18-24,M,18-24,M
140286501,12/22/2014,18:33:00,BRONX,,46,,,18-24,M
140286502,12/22/2014,19:44:00,QUEENS,,115,<18,M,18-24,M
140280539,12/22/2014,16:56:00,BROOKLYN,,70,,,18-24,M
140286503,12/22/2014,20:00:00,BROOKLYN,,60,,,18-24,M
140266852,12/21/2014,01:56:00,BROOKLYN,,75,,,25-44,M
140269242,12/21/2014,19:21:00,BRONX,,43,<18,M,<18,M
140269484,12/21/2014,01:38:00,QUEENS,,102,,,25-44,M
140269240,12/21/2014,17:06:00,BROOKLYN,,63,,,25-44,M
140266853,12/21/2014,05:06:00,BROOKLYN,,71,,,25-44,M
140266851,12/20/2014,18:31:00,BRONX,,46,25-44,M,25-44,M
140273186,12/20/2014,14:48:00,BROOKLYN,,79,25-44,M,UNKNOWN,M
140273186,12/20/2014,14:48:00,BROOKLYN,,79,25-44,M,UNKNOWN,M
140266851,12/20/2014,18:31:00,BRONX,,46,25-44,M,25-44,M
140269241,12/19/2014,20:05:00,BROOKLYN,,69,,,25-44,M
140266643,12/19/2014,23:53:00,BRONX,,52,18-24,M,25-44,M
140269483,12/19/2014,12:05:00,BROOKLYN,,81,,,25-44,M
140244210,12/18/2014,20:34:00,BROOKLYN,,77,,,<18,M
140236476,12/18/2014,15:48:00,BROOKLYN,,71,<18,M,25-44,F
140228389,12/17/2014,10:24:00,MANHATTAN,,32,18-24,M,25-44,M
140244299,12/17/2014,09:45:00,BRONX,,48,25-44,M,18-24,M
140206560,12/16/2014,01:20:00,MANHATTAN,,25,18-24,M,18-24,M
140187393,12/15/2014,13:05:00,BROOKLYN,,81,,,45-64,M
140188705,12/15/2014,16:30:00,BROOKLYN,,67,,,25-44,M
140195504,12/15/2014,18:13:00,BRONX,,44,18-24,M,18-24,M
140186726,12/15/2014,00:30:00,BROOKLYN,,67,,,25-44,M
140195504,12/15/2014,18:13:00,BRONX,,44,25-44,M,18-24,M
140186726,12/15/2014,00:30:00,BROOKLYN,,67,,,25-44,M
140186726,12/15/2014,00:30:00,BROOKLYN,,67,,,<18,M
140186726,12/15/2014,00:30:00,BROOKLYN,,67,,,18-24,M
140186726,12/15/2014,00:30:00,BROOKLYN,,67,,,<18,M
140186726,12/15/2014,00:30:00,BROOKLYN,,67,,,18-24,M
140173014,12/14/2014,04:21:00,BROOKLYN,,79,,,18-24,M
140173016,12/14/2014,05:15:00,MANHATTAN,,25,,,25-44,M
140180902,12/14/2014,21:25:00,BROOKLYN,,69,25-44,M,18-24,M
140180903,12/14/2014,14:32:00,BROOKLYN,,71,,,18-24,M
140180901,12/14/2014,18:54:00,BROOKLYN,,75,18-24,M,18-24,M
140180900,12/14/2014,04:40:00,BRONX,,46,18-24,M,25-44,M
140173015,12/14/2014,03:50:00,QUEENS,,107,,,18-24,M
140173013,12/14/2014,04:20:00,QUEENS,,106,,,25-44,M
140173011,12/13/2014,19:19:00,BRONX,,42,18-24,M,<18,M
140173011,12/13/2014,19:19:00,BRONX,,42,18-24,M,<18,M
140168266,12/13/2014,01:55:00,QUEENS,,101,,,18-24,M
140173012,12/13/2014,23:47:00,BRONX,,44,,,18-24,M
140156332,12/12/2014,14:30:00,BROOKLYN,,63,18-24,M,25-44,M
140154786,12/12/2014,03:22:00,BRONX,,40,,,25-44,M
140154462,12/12/2014,03:40:00,MANHATTAN,,33,,,25-44,M
140168264,12/12/2014,19:17:00,BRONX,,52,<18,M,<18,M
140168264,12/12/2014,19:17:00,BRONX,,52,18-24,M,<18,M
140156333,12/12/2014,15:22:00,BRONX,,45,25-44,M,25-44,M
140168263,12/12/2014,15:30:00,BRONX,,48,25-44,M,25-44,M
140168264,12/12/2014,19:17:00,BRONX,,52,18-24,M,<18,M
140168265,12/12/2014,23:20:00,MANHATTAN,,9,18-24,M,18-24,M
140148404,12/11/2014,23:25:00,BROOKLYN,,67,,,18-24,M
140118111,12/09/2014,17:38:00,QUEENS,,105,,,25-44,M
140105763,12/08/2014,16:15:00,BRONX,,42,,,25-44,F
140105765,12/08/2014,18:06:00,STATEN ISLAND,,121,18-24,M,18-24,M
140105764,12/08/2014,16:29:00,BRONX,,44,18-24,M,18-24,M
140105878,12/08/2014,20:00:00,BROOKLYN,,73,25-44,M,25-44,M
140096460,12/08/2014,01:05:00,QUEENS,,105,,,25-44,M
140105763,12/08/2014,16:15:00,BRONX,,42,,,25-44,F
140105763,12/08/2014,16:15:00,BRONX,,42,,,25-44,M
140105763,12/08/2014,16:15:00,BRONX,,42,,,25-44,M
140081029,12/07/2014,03:19:00,BRONX,,40,18-24,M,25-44,M
140081030,12/07/2014,09:55:00,BRONX,,47,25-44,M,<18,M
140088779,12/07/2014,09:59:00,BRONX,,40,,,<18,M
140088779,12/07/2014,09:59:00,BRONX,,40,,,25-44,M
140081028,12/06/2014,17:38:00,QUEENS,,101,,,25-44,M
140080797,12/06/2014,04:15:00,BRONX,,43,,,25-44,M
140088782,12/06/2014,17:23:00,BRONX,,44,<18,M,25-44,M
140081027,12/06/2014,03:16:00,STATEN ISLAND,,121,18-24,M,18-24,M
140088782,12/06/2014,17:23:00,BRONX,,44,25-44,M,25-44,M
140088782,12/06/2014,17:23:00,BRONX,,44,<18,M,25-44,M
140080798,12/06/2014,16:04:00,BROOKLYN,,67,,,18-24,M
140088782,12/06/2014,17:23:00,BRONX,,44,45-64,F,25-44,M
140088782,12/06/2014,17:23:00,BRONX,,44,25-44,M,25-44,M
140080794,12/05/2014,21:45:00,BROOKLYN,,63,,,18-24,M
140080796,12/05/2014,23:43:00,BROOKLYN,,90,,,45-64,M
140080793,12/05/2014,18:37:00,BRONX,,44,,,18-24,M
140088780,12/05/2014,17:55:00,QUEENS,,113,25-44,M,18-24,M
140088780,12/05/2014,17:55:00,QUEENS,,113,25-44,M,25-44,M
140088780,12/05/2014,17:55:00,QUEENS,,113,25-44,M,25-44,M
140088780,12/05/2014,17:55:00,QUEENS,,113,<18,M,25-44,M
140088780,12/05/2014,17:55:00,QUEENS,,113,<18,M,18-24,M
140088780,12/05/2014,17:55:00,QUEENS,,113,<18,M,18-24,M
140088780,12/05/2014,17:55:00,QUEENS,,113,<18,M,25-44,M
140088780,12/05/2014,17:55:00,QUEENS,,113,25-44,M,18-24,M
139945105,12/03/2014,12:56:00,BROOKLYN,,75,<18,M,18-24,M
139932282,12/03/2014,08:47:00,BROOKLYN,,79,25-44,M,45-64,M
139945224,12/03/2014,17:30:00,BRONX,,43,18-24,M,18-24,M
139927926,12/02/2014,14:30:00,BRONX,,47,25-44,M,18-24,M
139917488,12/02/2014,00:47:00,BRONX,,47,18-24,M,25-44,F
139909804,12/01/2014,16:24:00,BRONX,,46,18-24,M,45-64,M
139896101,12/01/2014,15:43:00,BROOKLYN,,60,,,25-44,M
139909805,12/01/2014,23:17:00,BRONX,,50,<18,M,18-24,M
139909804,12/01/2014,16:24:00,BRONX,,46,<18,M,45-64,M
139909805,12/01/2014,23:17:00,BRONX,,50,18-24,M,18-24,M
139909804,12/01/2014,16:24:00,BRONX,,46,18-24,M,<18,M
139909716,12/01/2014,18:56:00,BROOKLYN,,79,,,25-44,M
139909804,12/01/2014,16:24:00,BRONX,,46,<18,M,<18,M
139909805,12/01/2014,23:17:00,BRONX,,50,18-24,M,18-24,M
139909715,12/01/2014,18:14:00,BROOKLYN,,75,,,25-44,M
139891254,11/30/2014,20:34:00,BROOKLYN,,67,,,18-24,F
139882547,11/30/2014,12:45:00,BROOKLYN,,81,,,25-44,M
139891254,11/30/2014,20:34:00,BROOKLYN,,67,,,18-24,M
139878054,11/29/2014,20:00:00,BRONX,,43,,,18-24,M
139871660,11/29/2014,03:13:00,BROOKLYN,,71,,,25-44,M
139871661,11/29/2014,13:35:00,BROOKLYN,,67,,,<18,M
139871659,11/28/2014,08:47:00,BROOKLYN,,73,18-24,M,25-44,M
139859402,11/28/2014,00:50:00,BROOKLYN,,73,,,25-44,M
139871659,11/28/2014,08:47:00,BROOKLYN,,73,18-24,M,25-44,M
139859403,11/27/2014,04:58:00,BROOKLYN,,90,,,25-44,M
139859069,11/27/2014,18:32:00,BRONX,,41,,,25-44,M
139849488,11/26/2014,08:33:00,QUEENS,,110,,,25-44,F
139849528,11/26/2014,23:53:00,QUEENS,,101,18-24,M,25-44,M
139838775,11/26/2014,02:00:00,MANHATTAN,,25,,,18-24,M
139849526,11/26/2014,10:38:00,BRONX,,46,18-24,M,25-44,M
139849488,11/26/2014,08:33:00,QUEENS,,110,,,UNKNOWN,F
139837828,11/26/2014,00:59:00,BROOKLYN,,79,,,18-24,M
139849527,11/26/2014,19:21:00,BRONX,,42,,,18-24,M
139822664,11/25/2014,04:39:00,MANHATTAN,,33,,,25-44,M
139821831,11/25/2014,01:00:00,BRONX,,44,,,25-44,M
139814858,11/24/2014,14:57:00,QUEENS,,115,<18,M,25-44,M
139814858,11/24/2014,14:57:00,QUEENS,,115,18-24,M,25-44,M
139814858,11/24/2014,14:57:00,QUEENS,,115,25-44,F,25-44,M
139814858,11/24/2014,14:57:00,QUEENS,,115,18-24,F,25-44,M
139803692,11/24/2014,04:30:00,BROOKLYN,,90,,,25-44,M
139798280,11/23/2014,14:30:00,BROOKLYN,,77,,,18-24,M
139798192,11/22/2014,00:30:00,BRONX,,49,,,18-24,M
139798279,11/22/2014,05:41:00,BROOKLYN,,90,,,25-44,M
139798191,11/22/2014,00:05:00,BROOKLYN,,81,45-64,M,45-64,M
139798194,11/22/2014,04:18:00,BRONX,,49,,,25-44,M
139783264,11/22/2014,16:30:00,BROOKLYN,,75,45-64,M,UNKNOWN,F
139798195,11/22/2014,04:24:00,BRONX,,40,,,18-24,M
139798189,11/21/2014,22:51:00,BRONX,,48,25-44,M,<18,M
139798193,11/21/2014,14:23:00,BROOKLYN,,75,18-24,M,18-24,M
139767955,11/21/2014,04:26:00,BROOKLYN,,72,45-64,M,25-44,M
139798189,11/21/2014,22:51:00,BRONX,,48,25-44,M,<18,F
139762463,11/20/2014,21:02:00,MANHATTAN,,23,25-44,M,18-24,M
140944022,11/20/2014,23:14:00,BROOKLYN,,75,25-44,M,25-44,M
139762462,11/20/2014,17:00:00,BRONX,,46,18-24,M,25-44,M
139743983,11/19/2014,23:50:00,MANHATTAN,,32,18-24,M,25-44,M
139743983,11/19/2014,23:50:00,MANHATTAN,,32,25-44,M,25-44,M
139743922,11/19/2014,22:48:00,BRONX,,43,,,<18,M
139743922,11/19/2014,22:48:00,BRONX,,43,,,18-24,M
139732128,11/19/2014,02:38:00,BROOKLYN,,77,,,45-64,M
139726176,11/18/2014,17:00:00,BROOKLYN,,77,,,45-64,M
139726046,11/18/2014,16:13:00,BROOKLYN,,71,,,25-44,M
139685100,11/15/2014,18:00:00,BROOKLYN,,88,25-44,M,25-44,M
139673098,11/15/2014,01:25:00,BROOKLYN,,75,,,25-44,M
139686189,11/15/2014,17:58:00,MANHATTAN,,23,,,45-64,M
139673097,11/14/2014,08:00:00,MANHATTAN,,28,<18,M,18-24,M
139654790,11/13/2014,14:40:00,BROOKLYN,,71,18-24,M,18-24,M
139644546,11/13/2014,09:56:00,QUEENS,,101,18-24,M,25-44,M
139654790,11/13/2014,14:40:00,BROOKLYN,,71,18-24,M,18-24,M
139625520,11/12/2014,00:10:00,BROOKLYN,,75,,,18-24,M
139635511,11/12/2014,21:35:00,QUEENS,,113,25-44,M,25-44,M
139635510,11/12/2014,16:35:00,BROOKLYN,,69,,,18-24,M
139625520,11/12/2014,00:10:00,BROOKLYN,,75,,,<18,M
139635432,11/12/2014,16:58:00,BRONX,,46,18-24,M,25-44,M
139635511,11/12/2014,21:35:00,QUEENS,,113,45-64,M,25-44,M
139635509,11/12/2014,22:36:00,BROOKLYN,,79,25-44,M,18-24,M
139621460,11/11/2014,22:30:00,BROOKLYN,,73,18-24,M,25-44,M
139621461,11/11/2014,17:30:00,BROOKLYN,,79,18-24,M,<18,M
139601977,11/10/2014,10:49:00,BRONX,,44,25-44,M,25-44,M
139602103,11/10/2014,00:35:00,BRONX,,40,25-44,M,25-44,M
139601977,11/10/2014,10:49:00,BRONX,,44,25-44,M,18-24,M
139601978,11/10/2014,08:33:00,BRONX,,52,18-24,M,25-44,M
139575073,11/09/2014,01:30:00,BRONX,,40,,,18-24,M
139575074,11/09/2014,06:43:00,BRONX,,44,,,25-44,M
139574750,11/09/2014,05:02:00,MANHATTAN,,9,25-44,M,18-24,M
139583355,11/09/2014,01:30:00,QUEENS,,101,,,18-24,M
139565489,11/08/2014,12:34:00,BROOKLYN,,81,25-44,M,25-44,M
139574748,11/08/2014,19:05:00,BROOKLYN,,67,,,18-24,F
139574747,11/08/2014,18:00:00,BRONX,,50,,,25-44,M
139565488,11/08/2014,08:13:00,MANHATTAN,,33,,,25-44,M
139574749,11/08/2014,21:15:00,BROOKLYN,,67,18-24,M,45-64,M
139574746,11/08/2014,17:35:00,BROOKLYN,,73,,,25-44,M
139554478,11/07/2014,03:20:00,BRONX,,42,25-44,M,45-64,M
139565486,11/07/2014,20:52:00,MANHATTAN,,9,,,18-24,M
139554915,11/07/2014,12:20:00,BRONX,,48,25-44,M,45-64,M
139565487,11/07/2014,21:15:00,BROOKLYN,,75,,,25-44,M
139554915,11/07/2014,12:20:00,BRONX,,48,45-64,M,45-64,M
139552937,11/07/2014,00:30:00,BRONX,,48,25-44,M,25-44,M
139565164,11/07/2014,19:44:00,MANHATTAN,,28,<18,M,18-24,M
139545416,11/06/2014,10:00:00,BROOKLYN,,69,,,25-44,M
139526396,11/05/2014,19:44:00,BROOKLYN,,83,,,18-24,M
139526395,11/05/2014,23:30:00,MANHATTAN,,32,,,25-44,M
139515877,11/05/2014,14:18:00,BROOKLYN,,60,18-24,M,25-44,F
139506239,11/04/2014,18:26:00,MANHATTAN,,33,25-44,M,18-24,M
139498111,11/04/2014,00:03:00,BROOKLYN,,75,,,25-44,M
139495665,11/04/2014,05:30:00,BROOKLYN,,94,,,25-44,M
139506239,11/04/2014,18:26:00,MANHATTAN,,33,25-44,M,18-24,M
139495665,11/04/2014,05:30:00,BROOKLYN,,94,,,25-44,M
139487227,11/03/2014,19:41:00,QUEENS,,101,,,18-24,M
139487226,11/03/2014,20:18:00,QUEENS,,100,18-24,M,18-24,M
139487360,11/03/2014,21:32:00,MANHATTAN,,30,18-24,M,25-44,M
139487360,11/03/2014,21:32:00,MANHATTAN,,30,18-24,M,25-44,M
139466570,11/02/2014,00:48:00,BROOKLYN,,75,,,18-24,M
139466570,11/02/2014,00:48:00,BROOKLYN,,75,,,25-44,M
139474289,11/02/2014,19:15:00,BRONX,,40,18-24,M,18-24,M
139466572,11/02/2014,02:18:00,BROOKLYN,,67,18-24,M,25-44,F
139474291,11/02/2014,00:03:00,BRONX,,52,18-24,M,18-24,M
139466571,11/02/2014,02:23:00,BRONX,,43,,,25-44,M
139466573,11/02/2014,02:50:00,BROOKLYN,,75,,,25-44,M
139461297,11/01/2014,05:30:00,BRONX,,44,,,18-24,M
139461296,11/01/2014,00:47:00,STATEN ISLAND,,121,,,25-44,M
139461295,11/01/2014,00:50:00,BROOKLYN,,67,18-24,M,18-24,M
139461298,11/01/2014,15:40:00,BRONX,,48,,,18-24,M
139446952,10/31/2014,04:00:00,QUEENS,,110,,,18-24,F
139446952,10/31/2014,04:00:00,QUEENS,,110,,,18-24,F
139446952,10/31/2014,04:00:00,QUEENS,,110,,,18-24,F
139461038,10/31/2014,20:05:00,BROOKLYN,,67,18-24,M,18-24,M
139446952,10/31/2014,04:00:00,QUEENS,,110,,,25-44,M
139446952,10/31/2014,04:00:00,QUEENS,,110,,,18-24,F
139446952,10/31/2014,04:00:00,QUEENS,,110,,,25-44,M
139461308,10/31/2014,09:13:00,BROOKLYN,,69,25-44,M,25-44,M
139439506,10/30/2014,00:44:00,BROOKLYN,,71,,,25-44,M
139410769,10/29/2014,13:00:00,BRONX,,42,,,45-64,M
139420944,10/29/2014,21:48:00,BROOKLYN,,90,,,25-44,M
139420943,10/29/2014,18:28:00,BROOKLYN,,62,,,25-44,M
139420942,10/29/2014,23:27:00,BROOKLYN,,83,,,25-44,M
139410769,10/29/2014,13:00:00,BRONX,,42,,,18-24,M
139409357,10/29/2014,01:23:00,QUEENS,,109,25-44,M,18-24,M
139392077,10/28/2014,15:11:00,BRONX,,44,<18,M,18-24,M
139402362,10/28/2014,23:09:00,BRONX,,40,,,25-44,M
139392076,10/28/2014,04:00:00,MANHATTAN,,32,18-24,M,25-44,M
139381359,10/27/2014,17:05:00,BROOKLYN,,67,18-24,M,25-44,M
139381477,10/27/2014,22:26:00,BROOKLYN,,88,25-44,M,25-44,M
139362606,10/26/2014,00:50:00,BRONX,,48,25-44,M,25-44,M
139362663,10/26/2014,19:22:00,BRONX,,47,<18,M,18-24,M
139353967,10/25/2014,00:45:00,STATEN ISLAND,,120,,,18-24,M
139353968,10/25/2014,20:47:00,BROOKLYN,,77,18-24,M,<18,M
139362608,10/24/2014,22:08:00,BROOKLYN,,75,,,25-44,M
139330880,10/24/2014,00:43:00,QUEENS,,103,,,18-24,M
139312084,10/23/2014,00:03:00,BROOKLYN,,75,,,18-24,M
139325443,10/23/2014,21:11:00,BRONX,,42,,,25-44,M
139325442,10/23/2014,14:20:00,BROOKLYN,,83,25-44,M,25-44,M
139314156,10/23/2014,05:00:00,BROOKLYN,,75,,,25-44,M
139307230,10/22/2014,23:40:00,BRONX,,47,,,18-24,M
139307230,10/22/2014,23:40:00,BRONX,,47,,,18-24,M
139299666,10/22/2014,15:06:00,BROOKLYN,,88,,,18-24,M
139299665,10/22/2014,16:21:00,BRONX,,47,<18,M,<18,M
139250595,10/19/2014,21:04:00,BROOKLYN,,71,,,<18,F
139250596,10/19/2014,22:45:00,QUEENS,,108,18-24,M,25-44,M
139250596,10/19/2014,22:45:00,QUEENS,,108,18-24,M,18-24,F
139245415,10/19/2014,14:16:00,BRONX,,40,18-24,M,18-24,M
139241969,10/18/2014,02:00:00,BRONX,,46,25-44,M,25-44,M
139242207,10/18/2014,22:20:00,BROOKLYN,,70,,,45-64,M
139242206,10/18/2014,19:40:00,QUEENS,,105,18-24,M,<18,M
139242205,10/18/2014,19:30:00,BROOKLYN,,81,,,25-44,M
139242207,10/18/2014,22:20:00,BROOKLYN,,70,,,18-24,M
139220931,10/17/2014,04:51:00,QUEENS,,114,,,25-44,M
139241700,10/17/2014,15:59:00,BROOKLYN,,75,18-24,M,<18,M
139241967,10/17/2014,22:59:00,QUEENS,,113,25-44,M,25-44,F
139241701,10/17/2014,16:37:00,BROOKLYN,,67,,,18-24,M
139241965,10/17/2014,21:47:00,BROOKLYN,,81,,,<18,M
139241966,10/17/2014,23:08:00,BROOKLYN,,71,,,18-24,M
139241700,10/17/2014,15:59:00,BROOKLYN,,75,18-24,M,25-44,M
139241965,10/17/2014,21:47:00,BROOKLYN,,81,,,25-44,M
139241968,10/17/2014,23:40:00,BRONX,,42,25-44,M,25-44,M
139213880,10/16/2014,23:20:00,BROOKLYN,,81,25-44,M,25-44,M
139213880,10/16/2014,23:20:00,BROOKLYN,,81,45-64,M,25-44,M
139213724,10/16/2014,19:43:00,QUEENS,,114,18-24,M,<18,M
139213724,10/16/2014,19:43:00,QUEENS,,114,18-24,M,<18,M
139195325,10/15/2014,10:47:00,BROOKLYN,,70,18-24,M,65+,M
139195504,10/15/2014,23:30:00,BRONX,,52,,,18-24,M
139183169,10/15/2014,11:00:00,BRONX,,42,25-44,M,45-64,M
139195505,10/15/2014,17:24:00,BRONX,,48,,,18-24,M
139195506,10/15/2014,17:44:00,BROOKLYN,,81,,,18-24,M
139195504,10/15/2014,23:30:00,BRONX,,52,,,25-44,M
139180373,10/15/2014,00:11:00,QUEENS,,114,25-44,M,25-44,M
139160240,10/13/2014,14:21:00,BROOKLYN,,73,,,<18,M
139160239,10/13/2014,20:10:00,BRONX,,43,,,25-44,M
139136470,10/12/2014,01:10:00,BRONX,,46,18-24,M,18-24,M
139144302,10/12/2014,19:30:00,BROOKLYN,,81,,,25-44,M
139135932,10/12/2014,11:50:00,BRONX,,40,18-24,M,25-44,M
139136786,10/12/2014,14:16:00,BROOKLYN,,73,25-44,M,18-24,M
139144298,10/12/2014,12:15:00,BROOKLYN,,71,,,25-44,M
139136785,10/12/2014,05:05:00,BROOKLYN,,70,,,25-44,M
139136470,10/12/2014,01:10:00,BRONX,,46,18-24,M,25-44,M
139136470,10/12/2014,01:10:00,BRONX,,46,18-24,M,25-44,M
139136470,10/12/2014,01:10:00,BRONX,,46,18-24,M,18-24,M
139124885,10/11/2014,04:30:00,BROOKLYN,,70,,,25-44,M
139128443,10/11/2014,01:55:00,BRONX,,44,,,25-44,F
139144299,10/11/2014,08:45:00,BROOKLYN,,60,,,25-44,M
139128444,10/11/2014,02:41:00,BRONX,,44,,,18-24,M
139128443,10/11/2014,01:55:00,BRONX,,44,,,25-44,M
139128072,10/10/2014,20:19:00,QUEENS,,100,25-44,M,25-44,M
139128073,10/10/2014,22:26:00,STATEN ISLAND,,121,18-24,M,18-24,M
139128072,10/10/2014,20:19:00,QUEENS,,100,25-44,M,18-24,M
139144300,10/10/2014,14:42:00,BROOKLYN,,75,,,25-44,M
139128071,10/10/2014,20:15:00,MANHATTAN,,28,,,<18,M
139093513,10/09/2014,00:02:00,BROOKLYN,,75,,,25-44,M
139108027,10/09/2014,21:20:00,QUEENS,,103,18-24,M,<18,M
139090711,10/08/2014,21:25:00,BROOKLYN,,75,,,25-44,M
139090712,10/08/2014,20:31:00,QUEENS,,109,25-44,M,25-44,M
139090537,10/08/2014,19:45:00,BROOKLYN,,79,,,25-44,M
139060125,10/07/2014,00:40:00,BROOKLYN,,73,25-44,M,18-24,M
139042126,10/06/2014,09:50:00,BROOKLYN,,67,25-44,M,18-24,M
139040809,10/06/2014,00:35:00,BROOKLYN,,67,,,18-24,M
139040452,10/06/2014,04:00:00,BROOKLYN,,63,,,45-64,M
139042126,10/06/2014,09:50:00,BROOKLYN,,67,25-44,M,18-24,M
139033934,10/05/2014,11:33:00,BROOKLYN,,76,25-44,M,45-64,M
139025531,10/05/2014,03:40:00,QUEENS,,103,,,18-24,M
139034014,10/05/2014,17:55:00,BRONX,,47,,,18-24,M
139033935,10/05/2014,03:45:00,BRONX,,52,18-24,M,18-24,M
139027835,10/05/2014,17:22:00,BROOKLYN,,70,18-24,M,18-24,M
139025532,10/05/2014,13:47:00,BRONX,,41,,,18-24,M
139033935,10/05/2014,03:45:00,BRONX,,52,18-24,M,18-24,M
139033935,10/05/2014,03:45:00,BRONX,,52,18-24,M,18-24,M
139033935,10/05/2014,03:45:00,BRONX,,52,18-24,M,18-24,M
139015129,10/04/2014,04:45:00,QUEENS,,114,18-24,M,18-24,M
139015129,10/04/2014,04:45:00,QUEENS,,114,18-24,M,<18,M
139025530,10/04/2014,20:16:00,BROOKLYN,,71,,,25-44,F
139015128,10/04/2014,00:45:00,STATEN ISLAND,,120,18-24,M,25-44,M
139003122,10/03/2014,04:08:00,BROOKLYN,,69,25-44,M,45-64,M
139005058,10/03/2014,15:55:00,BRONX,,40,18-24,M,18-24,M
139015127,10/03/2014,22:48:00,STATEN ISLAND,,120,18-24,M,25-44,M
